size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       17.01400      7.24600       6.35400       6.82500       7.81000       0.00000       99.67400      42.45100      37.22500      39.98100      45.75200      0.00000      
2048       14.68900      5.75800       5.26700       5.23500       5.42300       5.99700       86.05200      33.72900      30.85600      30.66900      31.76900      35.13200     
4096       12.51700      4.47000       3.96300       3.72600       3.62100       3.63900       73.32800      26.18700      23.21500      21.82700      21.21000      21.31700     
8192       11.11200      2.88700       2.34500       2.19600       2.14000       2.10800       65.09800      16.91100      13.73700      12.86700      12.53900      12.34900     
16384      10.51900      1.65000       0.46500       0.32100       0.27400       0.28200       61.62500      9.66400       2.72300       1.88300       1.60600       1.65400      
32768      8.17100       1.12700       0.15600       0.14300       0.14700       0.15700       47.87000      6.60100       0.91300       0.83500       0.85900       0.91700      
65536      0.35100       0.09400       0.07800       0.06800       0.08400       0.08800       2.05600       0.55400       0.45800       0.39600       0.49200       0.51300      
131072     0.21000       0.02300       0.00600       0.00600       0.00700       0.01300       1.23200       0.13400       0.03500       0.03600       0.04100       0.07800      
262144     0.05200       0.02000       0.00400       0.00400       0.00400       0.00400       0.30700       0.11900       0.02500       0.02500       0.02500       0.02600      
524288     0.02000       0.00400       0.00400       0.00400       0.00400       0.00400       0.12000       0.02500       0.02500       0.02500       0.02500       0.02500      
1048576    0.00400       0.00400       0.00400       0.00400       0.00400       0.00400       0.02500       0.02500       0.02500       0.02500       0.02500       0.02500      
2097152    0.00400       0.00400       0.00400       0.00400       0.00400       0.00400       0.02500       0.02500       0.02500       0.02500       0.02500       0.02500      
4194304    0.00400       0.00400       0.00400       0.00400       0.00400       0.00400       0.02500       0.02500       0.02500       0.02500       0.02500       0.02500      
8388608    0.00400       0.00400       0.00400       0.00400       0.00400       0.00400       0.02500       0.02500       0.02500       0.02500       0.02500       0.02500      
