size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       26.72000      12.45800      10.25900      12.21500      30.75300      0.00000       100.80800     46.99900      38.70400      46.08300      116.02500     0.00000      
2048       22.49200      9.90800       8.83200       9.62500       11.59200      24.94100      84.85600      37.37900      33.32200      36.31400      43.73200      94.09500     
4096       9.69900       8.25300       7.83600       8.03900       8.57000       10.17500      36.59000      31.13600      29.56300      30.33000      32.33100      38.38800     
8192       7.79900       6.47100       6.58400       7.12200       7.25800       7.80200       29.42500      24.41300      24.84100      26.87100      27.38300      29.43600     
16384      6.14500       5.35300       5.09900       5.23900       5.68100       5.77300       23.18200      20.19700      19.23800      19.76600      21.43200      21.77900     
32768      3.49400       3.55200       3.79600       4.03000       4.13100       4.27100       13.18300      13.40000      14.32000      15.20400      15.58300      16.11300     
65536      1.22500       0.66800       0.42200       0.29700       0.55400       0.76800       4.62300       2.52100       1.59300       1.11900       2.09100       2.89900      
131072     0.56300       0.14400       0.08700       0.09200       0.10700       0.47800       2.12200       0.54100       0.32700       0.34600       0.40400       1.80300      
262144     0.30900       0.06500       0.05300       0.05100       0.05400       0.06200       1.16600       0.24600       0.19800       0.19300       0.20500       0.23500      
524288     0.13200       0.05400       0.05000       0.05000       0.05000       0.05400       0.49800       0.20300       0.18800       0.18800       0.18900       0.20500      
1048576    0.07900       0.05000       0.05000       0.05000       0.05000       0.05000       0.29900       0.18900       0.18800       0.18800       0.18800       0.18900      
2097152    0.04600       0.04900       0.05000       0.05000       0.05000       0.05000       0.17300       0.18600       0.18800       0.18800       0.18800       0.18800      
4194304    0.00300       0.00100       0.00000       0.00000       0.00000       0.00000       0.01100       0.00200       0.00000       0.00000       0.00000       0.00000      
8388608    0.00200       0.00000       0.00000       0.00000       0.00000       0.00000       0.00600       0.00000       0.00000       0.00000       0.00000       0.00000      
