size       miss1         miss2         miss4         miss8         miss16        miss32        cpi1          cpi2          cpi4          cpi8          cpi16         cpi32        
1024       26.72500      12.35700      10.00300      12.14500      30.70900      0.00000       104.18400     48.17200      38.99300      47.34400      119.71400     0.00000      
2048       22.78700      9.83600       8.78500       9.47800       11.44700      24.88900      88.83000      38.34200      34.24500      36.94700      44.62400      97.02400     
4096       10.16700      8.35900       7.77800       7.91600       8.48700       10.06900      39.63500      32.58800      30.32000      30.85700      33.08400      39.25300     
8192       7.46100       6.54000       6.64400       7.07600       7.19800       7.67400       29.08600      25.49500      25.90000      27.58400      28.06100      29.91500     
16384      5.87200       5.10200       5.17200       5.41800       5.64700       5.72000       22.89100      19.88700      20.16200      21.12000      22.01300      22.30000     
32768      3.37400       3.39100       3.66900       4.03500       4.18100       4.38400       13.15400      13.22000      14.30100      15.73000      16.29900      17.09200     
65536      1.18000       0.68100       0.28800       0.15400       0.15500       0.46800       4.60200       2.65700       1.12200       0.60100       0.60300       1.82400      
131072     0.72000       0.13100       0.06500       0.05400       0.05400       0.06600       2.80500       0.50900       0.25500       0.21000       0.21000       0.25700      
262144     0.41200       0.08900       0.05300       0.05200       0.05300       0.05400       1.60800       0.34600       0.20500       0.20400       0.20600       0.21000      
524288     0.01900       0.01000       0.01300       0.02200       0.03600       0.04800       0.07300       0.04000       0.05100       0.08500       0.14000       0.18800      
1048576    0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00100       0.00100       0.00100       0.00100       0.00100       0.00100      
2097152    0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00100       0.00100       0.00100       0.00100       0.00100       0.00100      
4194304    0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00100       0.00100       0.00100       0.00100       0.00100       0.00100      
8388608    0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00100       0.00100       0.00100       0.00100       0.00100       0.00100      
