size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        10.67200        10.55900        13.92800        11.91300        6.10900         6.21500         6.30300         10.30900        10.20000        13.45400        11.50800        5.90100         6.00400         6.08900        
512        2.73900         2.76100         3.71800         3.56900         2.42500         2.44300         2.45100         2.64600         2.66700         3.59200         3.44700         2.34300         2.36000         2.36800        
1024       2.00500         1.96200         2.47500         2.48100         1.87400         1.87500         1.87700         1.93700         1.89500         2.39100         2.39700         1.81000         1.81100         1.81300        
2048       1.48000         1.48700         1.08500         1.71500         1.52100         1.52200         1.52200         1.43000         1.43600         1.04800         1.65700         1.47000         1.47000         1.47000        
4096       0.12700         0.13000         0.08400         0.19900         0.07500         0.07500         0.07500         0.12200         0.12500         0.08200         0.19300         0.07300         0.07200         0.07200        
8192       0.01600         0.01600         0.01800         0.01600         0.01600         0.01600         0.01600         0.01500         0.01600         0.01700         0.01600         0.01600         0.01600         0.01600        
16384      0.01400         0.01500         0.01600         0.01500         0.01500         0.01500         0.01500         0.01400         0.01400         0.01500         0.01400         0.01400         0.01400         0.01400        
32768      0.01400         0.01400         0.01500         0.01400         0.01500         0.01500         0.01500         0.01400         0.01400         0.01500         0.01400         0.01400         0.01400         0.01400        
65536      0.01400         0.01400         0.01400         0.01400         0.01400         0.01400         0.01400         0.01400         0.01400         0.01400         0.01400         0.01400         0.01400         0.01400        
