size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        40.55800        52.56100        39.16200        42.97900        35.46900        38.50100        43.36100        167.01400       216.44400       161.26500       176.98500       146.06000       158.54300       178.55700      
512        22.37400        36.89000        21.36700        23.51000        22.71000        25.27400        29.24600        92.13600        151.90900       87.98900        96.81100        93.51700        104.07500       120.43400      
1024       13.13500        26.24800        12.01000        13.78000        13.30000        14.98700        18.43200        54.08900        108.08700       49.45500        56.74400        54.76800        61.71600        75.90000       
2048       8.50400         15.74600        7.94200         8.77500         8.17700         8.69100         10.24300        35.01700        64.84200        32.70500        36.13400        33.67300        35.79100        42.17900       
4096       3.95800         11.77600        4.33300         4.28400         4.25400         4.47100         5.35600         16.29900        48.49300        17.84300        17.64000        17.51800        18.41300        22.05400       
8192       2.18400         4.38100         2.47600         2.50800         2.14800         2.21000         2.43600         8.99200         18.04200        10.19800        10.32800        8.84400         9.10200         10.03000       
16384      0.94400         0.94700         1.19500         1.11800         0.94500         0.94700         0.94800         3.88600         3.89800         4.92100         4.60300         3.89300         3.90000         3.90600        
32768      0.35200         0.35000         0.39300         0.38800         0.34900         0.34900         0.34900         1.45000         1.43900         1.61900         1.59600         1.43800         1.43700         1.43900        
65536      0.09500         0.09700         0.10600         0.09600         0.09700         0.09700         0.09700         0.39200         0.39900         0.43700         0.39600         0.39800         0.39900         0.39900        
