size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        33.12100        34.84700        36.01800        33.71100        32.12100        32.37900        32.62900        120.63800       126.92600       131.19000       122.78800       116.99800       117.93700       118.84600      
512        20.08000        22.73300        22.87000        21.10800        20.30700        20.38000        20.43300        73.13800        82.80400        83.30100        76.88200        73.96400        74.23100        74.42600       
1024       12.25100        14.60400        15.36000        13.36200        14.19000        14.30900        14.39900        44.62400        53.19400        55.94500        48.67000        51.68400        52.11800        52.44800       
2048       9.72000         10.49000        11.20800        10.47900        10.14000        10.16300        10.17700        35.40400        38.21000        40.82300        38.17000        36.93400        37.01600        37.06700       
4096       5.50400         5.18000         5.96400         6.55100         5.18200         5.18100         5.18700         20.04800        18.86600        21.72300        23.85900        18.87400        18.87100        18.89300       
8192       1.65800         1.83300         2.08500         2.34300         1.66800         1.68500         1.71100         6.04000         6.67600         7.59400         8.53400         6.07400         6.13600         6.23000        
16384      0.34100         0.42300         0.48600         0.49200         0.33500         0.33500         0.33500         1.24000         1.54000         1.76900         1.79400         1.22000         1.22000         1.22000        
32768      0.21300         0.21500         0.28300         0.28100         0.21400         0.21400         0.21400         0.77500         0.78500         1.03000         1.02200         0.77900         0.78000         0.78000        
65536      0.16700         0.16800         0.21400         0.21300         0.16800         0.16800         0.16800         0.60800         0.61100         0.78100         0.77600         0.61100         0.61100         0.61100        
