size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        32.14600        33.84100        34.88800        32.99500        32.09300        32.37100        32.64300        117.55300       123.75000       127.57800       120.65600       117.35800       118.37300       119.36800      
512        19.32400        21.78800        22.03800        20.41100        19.99900        20.05500        20.09500        70.66300        79.67400        80.58800        74.63800        73.13100        73.33800        73.48300       
1024       12.00900        14.29000        15.08200        13.10100        13.93700        14.05600        14.14100        43.91500        52.25600        55.15100        47.90600        50.96500        51.40100        51.71200       
2048       9.57900         10.36800        11.04100        10.34100        10.06000        10.08500        10.10300        35.02900        37.91200        40.37600        37.81400        36.78700        36.88000        36.94400       
4096       5.59300         5.35900         6.07900         6.65400         5.43400         5.43900         5.44800         20.45200        19.59700        22.22900        24.33200        19.87200        19.89000        19.92100       
8192       1.79300         2.01800         2.29500         2.43600         1.81700         1.83000         1.85000         6.55700         7.37900         8.39400         8.90700         6.64400         6.69300         6.76700        
16384      0.54500         0.70000         0.66000         0.78200         0.48800         0.48700         0.48700         1.99300         2.56100         2.41500         2.85800         1.78600         1.78200         1.78000        
32768      0.21600         0.21700         0.28900         0.28800         0.21700         0.21700         0.21700         0.79100         0.79500         1.05800         1.05200         0.79500         0.79500         0.79500        
65536      0.16700         0.16800         0.21700         0.21500         0.16800         0.16800         0.16800         0.61000         0.61300         0.79200         0.78600         0.61300         0.61300         0.61300        
