size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        32.95300        37.48600        36.15400        33.89800        37.90800        38.12700        38.34800        115.16200       131.00600       126.35100       118.46700       132.47900       133.24600       134.01700      
512        24.35800        26.01000        26.96000        26.95300        25.66000        25.73900        25.82700        85.12700        90.89800        94.21900        94.19600        89.67800        89.95300        90.26000       
1024       13.58600        15.02600        14.91100        14.91600        14.47400        14.63000        14.81900        47.47900        52.51400        52.11100        52.12800        50.58200        51.13000        51.78800       
2048       7.34600         6.65200         6.77600         8.28800         6.36700         6.31000         6.27100         25.67200        23.24800        23.68000        28.96400        22.25100        22.05200        21.91600       
4096       2.04800         2.54500         1.91100         2.48000         1.86000         1.86700         1.88200         7.15700         8.89400         6.67700         8.66600         6.50100         6.52500         6.57600        
8192       0.99700         1.74600         0.99400         1.19200         1.01700         1.03200         1.08600         3.48500         6.10100         3.47500         4.16600         3.55500         3.60800         3.79500        
16384      0.36900         1.22800         0.38800         0.38600         0.55700         0.56600         0.57300         1.29100         4.29100         1.35400         1.34800         1.94700         1.97900         2.00400        
32768      0.36800         0.46300         0.37000         0.37400         0.45100         0.45600         0.46000         1.28600         1.61800         1.29300         1.30700         1.57700         1.59500         1.60900        
65536      0.36800         0.43000         0.36400         0.37100         0.42000         0.42400         0.42800         1.28600         1.50400         1.27300         1.29500         1.46800         1.48200         1.49500        
