size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        29.14600        30.58500        32.72500        30.53200        29.26800        29.24800        29.23900        113.35400       118.95100       127.27700       118.74700       113.82900       113.75400       113.71900      
512        16.05200        16.93000        18.81400        18.54900        16.43200        16.50100        16.55000        62.43100        65.84600        73.17300        72.14100        63.90800        64.17600        64.36600       
1024       9.00800         9.77900         11.04600        10.45600        9.88600         9.94900         10.03300        35.03600        38.03200        42.96000        40.66600        38.44800        38.69200        39.02300       
2048       5.89500         5.36300         5.84000         6.61200         5.69900         5.65500         5.61500         22.92600        20.85800        22.71200        25.71600        22.16400        21.99300        21.84000       
4096       1.86200         1.86900         1.55300         2.26700         1.50500         1.54000         1.62000         7.24200         7.26800         6.03800         8.81600         5.85200         5.99100         6.30000        
8192       0.85600         1.10200         0.65800         1.02200         0.60800         0.62500         0.66500         3.33100         4.28500         2.55800         3.97600         2.36600         2.42900         2.58800        
16384      0.21100         0.81500         0.21500         0.21800         0.23200         0.23600         0.24300         0.82000         3.17000         0.83400         0.84800         0.90100         0.91900         0.94400        
32768      0.06600         0.40400         0.07400         0.07000         0.10500         0.11200         0.11600         0.25700         1.57200         0.28800         0.27200         0.40900         0.43600         0.44900        
65536      0.02700         0.20500         0.03700         0.02500         0.05100         0.05600         0.05900         0.10600         0.79800         0.14400         0.09800         0.19700         0.21800         0.23100        
