size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        28.36000        28.79400        30.22800        28.73600        29.50200        29.62500        29.71100        100.82000       102.36400       107.46100       102.15700       104.88100       105.31800       105.62100      
512        17.60700        19.10200        20.43300        19.06200        18.45700        18.48800        18.51000        62.59200        67.90700        72.64100        67.76500        65.61500        65.72600        65.80300       
1024       12.26400        11.94600        14.04500        13.09100        11.85100        11.82400        11.80600        43.59700        42.46700        49.93100        46.53700        42.13100        42.03600        41.97200       
2048       6.29000         5.76000         6.50000         6.93000         5.59200         5.56000         5.54700         22.36000        20.47600        23.10700        24.63600        19.87900        19.76700        19.72100       
4096       3.16700         2.44800         2.58200         3.62200         1.89700         1.88400         1.90700         11.25700        8.70300         9.17800         12.87800        6.74400         6.69800         6.78100        
8192       0.67900         0.87700         0.59900         0.64100         0.50500         0.50800         0.52700         2.41500         3.11700         2.12900         2.27900         1.79600         1.80600         1.87300        
16384      0.02900         0.04700         0.03700         0.03700         0.02800         0.02800         0.02900         0.10100         0.16700         0.13200         0.13300         0.10100         0.10100         0.10300        
32768      0.01300         0.01300         0.01700         0.01700         0.01300         0.01300         0.01300         0.04700         0.04600         0.06000         0.06000         0.04600         0.04600         0.04600        
65536      0.00200         0.00200         0.00400         0.00300         0.00200         0.00200         0.00200         0.00800         0.00800         0.01300         0.01100         0.00800         0.00800         0.00800        
