size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        20.31600        22.19100        21.57300        21.31500        19.74900        20.09300        20.66600        81.60300        89.13200        86.64900        85.61500        79.32600        80.70700        83.00800       
512        15.70500        17.29000        16.48400        16.06300        15.26300        15.43900        15.78500        63.07900        69.44800        66.20800        64.51900        61.30800        62.01100        63.40100       
1024       11.19500        12.23100        11.72700        12.07900        10.25700        10.35600        10.63600        44.96600        49.12900        47.10100        48.51600        41.19900        41.59400        42.72100       
2048       7.80600         8.81200         8.28100         8.27900         6.75600         6.85000         7.09000         31.35400        35.39400        33.26200        33.25500        27.13400        27.51300        28.47800       
4096       6.89700         8.03000         7.09600         7.10100         5.94800         6.05500         6.25400         27.70300        32.25300        28.50100        28.52200        23.89300        24.32100        25.12100       
8192       6.31500         7.50800         6.40300         6.41300         5.37700         5.48000         5.68600         25.36700        30.15500        25.71600        25.75900        21.59900        22.01300        22.84000       
16384      1.21700         3.86100         1.28700         1.32200         1.42100         1.55800         1.87200         4.88900         15.50800        5.17100         5.30800         5.70900         6.25700         7.51800        
32768      0.74500         1.00900         0.80600         0.78800         0.76400         0.77100         0.78100         2.99000         4.05100         3.23800         3.16500         3.06900         3.09800         3.13700        
65536      0.61000         0.61100         0.65600         0.66600         0.61200         0.61100         0.61100         2.45100         2.45300         2.63500         2.67500         2.45700         2.45600         2.45400        
