size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        0.87300         0.77700         1.38700         1.19100         0.79300         0.78800         0.78400         0.63700         0.56700         1.01200         0.86900         0.57900         0.57500         0.57200        
512        0.01000         0.01000         0.01000         0.01000         0.01000         0.01000         0.01000         0.00700         0.00700         0.00800         0.00800         0.00700         0.00700         0.00700        
1024       0.00700         0.00700         0.00700         0.00700         0.00600         0.00600         0.00600         0.00500         0.00500         0.00500         0.00500         0.00500         0.00500         0.00500        
2048       0.00300         0.00400         0.00400         0.00400         0.00400         0.00400         0.00400         0.00300         0.00300         0.00300         0.00300         0.00300         0.00300         0.00300        
4096       0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00100         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200        
8192       0.00100         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100        
16384      0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100        
32768      0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100        
65536      0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100         0.00100        
