size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        30.35900        36.06300        31.90000        31.43300        35.12500        35.64900        35.95000        90.61700        107.64100       95.21500        93.82300        104.84300       106.40700       107.30600      
512        26.99100        29.93700        28.25800        27.80400        29.68900        29.81000        29.88200        80.56300        89.35800        84.34700        82.99200        88.61600        88.97900        89.19400       
1024       24.07500        24.71700        23.91100        24.87600        24.67200        24.63400        24.64800        71.86100        73.77700        71.36900        74.25100        73.64200        73.52800        73.57000       
2048       19.03100        17.33200        18.70500        19.94700        16.85000        16.82400        16.96400        56.80500        51.73300        55.83100        59.53900        50.29400        50.21600        50.63600       
4096       14.54400        13.64100        12.63400        14.98900        11.84700        12.23600        12.79000        43.41200        40.71600        37.71100        44.74100        35.36100        36.52200        38.17600       
8192       6.34400         8.94400         5.12700         6.61100         6.40600         7.13000         8.07400         18.93400        26.69700        15.30400        19.73200        19.12100        21.28100        24.09900       
16384      1.40600         2.74700         1.83600         1.82900         1.81300         2.03600         2.38600         4.19700         8.19900         5.47900         5.45800         5.41100         6.07600         7.12100        
32768      0.68800         0.75700         0.81900         0.81600         0.69900         0.70700         0.72500         2.05500         2.26000         2.44400         2.43600         2.08600         2.11100         2.16500        
65536      0.03700         0.03800         0.05400         0.04500         0.03700         0.03700         0.03800         0.11200         0.11500         0.16100         0.13400         0.11200         0.11200         0.11400        
