size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        18.14800        21.68200        24.04300        19.04400        22.38700        22.88500        23.25700        25.25400        30.17200        33.45900        26.50200        31.15300        31.84700        32.36500       
512        16.92100        18.25800        15.38700        17.08500        19.04500        19.16200        19.24400        23.54700        25.40800        21.41200        23.77600        26.50300        26.66500        26.78100       
1024       3.09800         3.24600         3.55200         3.91700         3.03300         2.99300         2.96500         4.31100         4.51700         4.94200         5.45100         4.22100         4.16600         4.12600        
2048       0.67600         0.67900         1.08400         1.10800         0.67600         0.67800         0.67800         0.94000         0.94500         1.50800         1.54200         0.94100         0.94300         0.94400        
4096       0.66000         0.66500         0.75900         0.81900         0.66200         0.66200         0.66300         0.91900         0.92600         1.05600         1.14000         0.92100         0.92200         0.92300        
8192       0.45500         0.43600         0.28100         0.52900         0.43000         0.42900         0.42900         0.63300         0.60700         0.39200         0.73600         0.59800         0.59700         0.59600        
16384      0.03500         0.03600         0.03800         0.03600         0.03600         0.03600         0.03600         0.04900         0.05000         0.05200         0.05000         0.05000         0.05000         0.05000        
32768      0.03400         0.03500         0.03500         0.03400         0.03500         0.03500         0.03500         0.04800         0.04800         0.04900         0.04800         0.04800         0.04800         0.04900        
65536      0.03300         0.03300         0.03300         0.03300         0.03300         0.03300         0.03300         0.04600         0.04600         0.04600         0.04600         0.04600         0.04600         0.04600        
