size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        69.94100        78.09000        72.67000        72.08400        76.78000        77.40100        77.83500        288.92900       322.59300       300.20300       297.78100       317.18200       319.74600       321.53700      
512        64.30500        71.89600        67.75100        65.58200        70.26200        70.83200        71.21000        265.64900       297.00700       279.88100       270.92400       290.25400       292.60900       294.17000      
1024       59.77800        65.22800        62.04500        60.13400        64.80100        64.95400        64.81600        246.94600       269.46200       256.31000       248.41600       267.69600       268.32700       267.75600      
2048       55.06000        54.44500        56.34900        55.29300        55.97500        55.35500        54.82000        227.45700       224.91700       232.78200       228.42000       231.23300       228.67200       226.46400      
4096       45.33200        41.02800        44.60300        45.44400        41.87500        41.52700        41.28400        187.27000       169.48800       184.25900       187.73000       172.98500       171.54800       170.54700      
8192       20.41000        16.70600        21.59700        22.13000        16.86400        16.70000        16.59000        84.31500        69.01100        89.21700        91.42000        69.66400        68.98700        68.53200       
16384      1.92100         2.38400         2.87100         2.74100         1.78900         1.82500         1.86800         7.93600         9.84900         11.86100        11.32100        7.39200         7.53900         7.71800        
32768      0.02400         0.02400         0.03400         0.02800         0.02500         0.02400         0.02400         0.09800         0.10000         0.14000         0.11600         0.10100         0.10000         0.10000        
65536      0.01800         0.01800         0.02000         0.01800         0.01800         0.01800         0.01800         0.07400         0.07600         0.08400         0.07400         0.07600         0.07600         0.07600        
