size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        31.24200        35.33700        34.30200        32.12200        35.43500        35.64500        35.82700        109.02100       123.31200       119.69800       112.09100       123.65500       124.38700       125.02200      
512        22.05200        24.25000        25.30300        24.49400        23.84800        23.91600        23.96300        76.95300        84.62000        88.29700        85.47400        83.22000        83.45700        83.62000       
1024       13.67300        14.85900        15.29900        14.79300        14.74900        14.88800        15.08500        47.71400        51.85100        53.38600        51.62100        51.46800        51.95200        52.63900       
2048       8.25700         7.78500         7.64300         9.39200         7.07200         7.00200         6.97000         28.81400        27.16500        26.67000        32.77400        24.67700        24.43500        24.32300       
4096       2.43500         2.86100         2.23600         2.91200         2.05500         2.06000         2.07500         8.49800         9.98500         7.80300         10.16100        7.17100         7.18900         7.24000        
8192       1.17600         1.90900         1.17900         1.42300         1.03600         1.04000         1.12400         4.10500         6.66200         4.11300         4.96700         3.61500         3.62800         3.92100        
16384      0.41300         1.27800         0.43600         0.43100         0.48900         0.49500         0.50100         1.44200         4.46000         1.52200         1.50500         1.70500         1.72800         1.75000        
32768      0.39900         0.45500         0.38700         0.40200         0.43500         0.44200         0.44900         1.39200         1.58900         1.35200         1.40300         1.51700         1.54200         1.56600        
65536      0.10000         0.19300         0.11300         0.10300         0.17000         0.18000         0.18900         0.34900         0.67500         0.39500         0.35800         0.59500         0.62900         0.65800        
