size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        3.48800         4.38500         5.67200         5.61600         4.26200         4.34000         4.42700         2.67400         3.36200         4.34900         4.30500         3.26800         3.32700         3.39400        
512        2.58800         2.75200         3.59000         3.36900         2.77500         2.78000         2.78900         1.98400         2.11000         2.75200         2.58300         2.12800         2.13200         2.13800        
1024       2.48300         2.54300         2.90200         2.92000         2.57000         2.57100         2.57300         1.90400         1.95000         2.22500         2.23800         1.97100         1.97100         1.97200        
2048       2.37900         2.41800         1.55600         2.59900         2.44200         2.44300         2.44500         1.82400         1.85400         1.19300         1.99300         1.87300         1.87300         1.87400        
4096       0.14200         0.14700         0.16900         0.17100         0.14600         0.14500         0.14600         0.10900         0.11300         0.13000         0.13100         0.11200         0.11100         0.11200        
8192       0.02500         0.02600         0.02800         0.02600         0.02500         0.02500         0.02500         0.01900         0.02000         0.02200         0.02000         0.01900         0.01900         0.01900        
16384      0.02300         0.02300         0.02400         0.02300         0.02300         0.02300         0.02300         0.01700         0.01800         0.01900         0.01800         0.01800         0.01800         0.01800        
32768      0.02200         0.02300         0.02400         0.02200         0.02300         0.02300         0.02300         0.01700         0.01700         0.01800         0.01700         0.01700         0.01700         0.01700        
65536      0.02200         0.02200         0.02300         0.02200         0.02200         0.02200         0.02200         0.01700         0.01700         0.01700         0.01700         0.01700         0.01700         0.01700        
