size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        25.06900        33.83000        26.96600        25.45200        29.28900        30.30400        31.87400        103.92800       140.25100       111.79200       105.51600       121.42600       125.63100       132.13900      
512        23.37000        25.30800        24.31600        23.70400        23.03900        22.81100        22.80700        96.88800        104.92200       100.80700       98.27100        95.51200        94.56900        94.55000       
1024       21.33300        19.18300        21.76000        21.75500        19.21700        19.23500        19.35800        88.44100        79.52900        90.21300        90.18800        79.66800        79.74500        80.25400       
2048       17.52300        16.42500        18.14200        18.16900        16.36300        16.37700        16.41500        72.64500        68.09400        75.21000        75.32300        67.83600        67.89600        68.05400       
4096       11.77300        11.70400        12.46200        12.54600        11.67800        11.69000        11.71100        48.80900        48.52200        51.66300        52.01100        48.41500        48.46400        48.55200       
8192       2.43300         2.54200         2.76200         2.71900         2.51400         2.52300         2.53600         10.08800        10.53700        11.44900        11.27200        10.42100        10.46000        10.51200       
16384      0.07900         0.08800         0.09400         0.10500         0.08600         0.08700         0.08800         0.32700         0.36600         0.38900         0.43600         0.35600         0.36000         0.36500        
32768      0.00900         0.00900         0.01000         0.00900         0.00900         0.00900         0.00900         0.03600         0.03700         0.04200         0.03700         0.03700         0.03700         0.03700        
65536      0.00900         0.00900         0.01000         0.00900         0.00900         0.00900         0.00900         0.03600         0.03700         0.04000         0.03600         0.03600         0.03600         0.03600        
