size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        25.07100        33.83000        26.60000        25.45200        29.28100        30.32300        31.84000        104.89300       141.54000       111.29200       106.48600       122.50800       126.86700       133.21100      
512        23.38100        25.30800        24.57900        23.70400        23.04500        22.81900        22.83200        97.82300        105.88600       102.83400       99.17400        96.41600        95.47200        95.52500       
1024       21.35100        19.18300        21.76300        21.75500        19.22300        19.24200        19.36000        89.32900        80.26000        91.05400        91.01700        80.42500        80.50600        80.99800       
2048       17.52300        16.42500        18.14200        18.16900        16.36100        16.37500        16.42100        73.31200        68.72000        75.90500        76.01600        68.45300        68.51100        68.70100       
4096       11.77300        11.70400        12.45200        12.54600        11.68400        11.69600        11.71200        49.25800        48.96800        52.09800        52.48900        48.88400        48.93500        49.00300       
8192       2.46200         2.54200         2.75400         2.71900         2.51400         2.52300         2.53600         10.30200        10.63400        11.52300        11.37600        10.51800        10.55700        10.60900       
16384      0.07900         0.08800         0.09300         0.10500         0.08600         0.08700         0.08800         0.33000         0.37000         0.38900         0.44000         0.35900         0.36400         0.36700        
32768      0.00900         0.00900         0.01000         0.00900         0.00900         0.00900         0.00900         0.03700         0.03700         0.04200         0.03700         0.03700         0.03700         0.03700        
65536      0.00900         0.00900         0.00900         0.00900         0.00900         0.00900         0.00900         0.03700         0.03700         0.03800         0.03700         0.03700         0.03700         0.03700        
