size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        8.45100         10.49600        9.74900         10.26300        9.98200         10.18400        10.38100        31.36100        38.94800        36.17700        38.08400        37.04200        37.79300        38.52400       
512        1.19800         1.41400         1.42500         1.31400         1.28000         1.32200         1.37200         4.44600         5.24600         5.28700         4.87600         4.74900         4.90600         5.09000        
1024       0.54700         0.64200         0.65400         0.60800         0.59600         0.60900         0.62600         2.02800         2.38300         2.42700         2.25700         2.21100         2.26200         2.32500        
2048       0.23600         0.27800         0.28500         0.25100         0.25900         0.26600         0.27400         0.87500         1.03300         1.05900         0.93000         0.96200         0.98600         1.01600        
4096       0.07400         0.07600         0.08000         0.09600         0.07100         0.07400         0.07400         0.27500         0.28200         0.29700         0.35600         0.26300         0.27500         0.27600        
8192       0.02000         0.02000         0.02700         0.02500         0.02000         0.02000         0.02000         0.07300         0.07500         0.10100         0.09300         0.07400         0.07400         0.07300        
16384      0.01200         0.01200         0.01500         0.01300         0.01200         0.01200         0.01200         0.04500         0.04600         0.05700         0.04600         0.04600         0.04600         0.04600        
32768      0.01200         0.01200         0.01300         0.01200         0.01200         0.01200         0.01200         0.04300         0.04400         0.04900         0.04300         0.04400         0.04400         0.04400        
65536      0.01200         0.01200         0.01200         0.01200         0.01200         0.01200         0.01200         0.04300         0.04400         0.04500         0.04300         0.04300         0.04300         0.04300        
