size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        6.97700         9.40400         8.10800         7.86500         8.31700         8.54400         8.77900         8.35600         11.26300        9.71100         9.42000         9.96200         10.23400        10.51500       
512        3.65600         4.72300         4.56300         4.13300         4.21500         4.31900         4.43500         4.37900         5.65600         5.46500         4.95000         5.04900         5.17200         5.31200        
1024       1.89100         2.26100         2.46600         2.18200         2.20900         2.24300         2.28500         2.26400         2.70800         2.95400         2.61400         2.64600         2.68600         2.73600        
2048       1.12000         1.33500         1.33800         1.17300         1.25500         1.27300         1.29800         1.34100         1.59800         1.60300         1.40500         1.50300         1.52500         1.55500        
4096       0.36900         0.34800         0.38900         0.46100         0.33700         0.33600         0.33600         0.44200         0.41700         0.46600         0.55200         0.40400         0.40300         0.40200        
8192       0.10800         0.07800         0.10700         0.13900         0.07800         0.07700         0.07700         0.12900         0.09400         0.12800         0.16600         0.09300         0.09300         0.09200        
16384      0.00200         0.00200         0.00300         0.00300         0.00200         0.00200         0.00200         0.00300         0.00300         0.00400         0.00300         0.00300         0.00300         0.00300        
32768      0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200        
65536      0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200         0.00200        
