size       miss_ratio_lru  miss_ratio_lip  miss_ratio_rnd  miss_ratio_fif  miss_ratio_b16  miss_ratio32    miss_ratio64    cpi_lru         cpi_lip         cpi_rnd         cpi_fifo        cpi_b16         cpi_b32         cp_bi64        
256        6.93300         15.04800        8.86800         8.31700         10.30200        11.76600        13.61000        14.81500        32.15600        18.94900        17.77300        22.01500        25.14100        29.08200       
512        5.27300         7.93300         6.11400         6.05600         6.29200         6.78900         7.42400         11.26800        16.95200        13.06400        12.94100        13.44400        14.50700        15.86400       
1024       3.26900         3.27600         2.58000         3.13900         3.16300         3.20100         3.24300         6.98500         7.00100         5.51300         6.70700         6.75800         6.83900         6.93100        
2048       0.32700         0.27000         0.28800         0.28600         0.27100         0.26900         0.26900         0.69900         0.57600         0.61600         0.61200         0.57900         0.57600         0.57500        
4096       0.09100         0.09300         0.09200         0.10200         0.09100         0.09200         0.09200         0.19400         0.20000         0.19600         0.21900         0.19600         0.19600         0.19600        
8192       0.03100         0.03300         0.04100         0.03800         0.03100         0.03100         0.03100         0.06700         0.07100         0.08800         0.08100         0.06700         0.06700         0.06700        
16384      0.02200         0.02300         0.02600         0.02200         0.02100         0.02100         0.02100         0.04600         0.04900         0.05600         0.04800         0.04500         0.04600         0.04600        
32768      0.02000         0.02200         0.02200         0.02100         0.02100         0.02100         0.02100         0.04300         0.04800         0.04700         0.04400         0.04400         0.04400         0.04400        
65536      0.02000         0.02100         0.02100         0.02000         0.02000         0.02000         0.02000         0.04300         0.04400         0.04500         0.04300         0.04300         0.04300         0.04300        
